group1,group2,meandiff,p-adj,lower,upper,reject
HARD_Backmarker_Early,SOFT_Backmarker_Late,-0.5623,1.0,-2.2034,1.0788,False
HARD_Backmarker_Early,SOFT_Backmarker_Mid,1.9735,0.9916,-2.0024,5.9494,False
HARD_Backmarker_Early,SOFT_Midfield_Early,0.562,1.0,-1.5144,2.6383,False
HARD_Backmarker_Early,SOFT_Midfield_Late,-0.8623,0.9319,-2.3353,0.6107,False
HARD_Backmarker_Early,SOFT_Top10_Late,-1.3014,0.7308,-3.2067,0.6038,False
HARD_Backmarker_Early,SOFT_Top5_Late,-1.5092,0.1533,-3.1818,0.1633,False
HARD_Backmarker_Mid,HARD_Top10_Late,-3.0017,0.5708,-7.0768,1.0734,False
HARD_Backmarker_Mid,HARD_Top5_Late,-3.291,0.3226,-7.2984,0.7164,False
HARD_Backmarker_Mid,INTERMEDIATE_Backmarker_Late,2.7809,0.7095,-1.2457,6.8075,False
HARD_Backmarker_Mid,INTERMEDIATE_Backmarker_Mid,2.9258,0.496,-0.9202,6.7717,False
HARD_Backmarker_Mid,INTERMEDIATE_Midfield_Late,2.7012,0.7349,-1.2618,6.6641,False
HARD_Backmarker_Mid,INTERMEDIATE_Midfield_Mid,3.3435,0.2024,-0.4808,7.1678,False
HARD_Backmarker_Mid,INTERMEDIATE_Top10_Late,2.1258,0.971,-1.7823,6.034,False
HARD_Backmarker_Mid,INTERMEDIATE_Top10_Mid,2.5198,0.8057,-1.3315,6.371,False
HARD_Backmarker_Mid,INTERMEDIATE_Top5_Late,1.7149,0.9991,-2.248,5.6778,False
HARD_Backmarker_Mid,INTERMEDIATE_Top5_Mid,1.7225,0.9984,-2.1347,5.5797,False
HARD_Backmarker_Mid,MEDIUM_Backmarker_Early,-1.2955,1.0,-5.1595,2.5684,False
HARD_Backmarker_Mid,MEDIUM_Backmarker_Late,-2.2524,0.9438,-6.1676,1.6629,False
HARD_Backmarker_Mid,MEDIUM_Backmarker_Mid,1.4242,1.0,-2.4774,5.3259,False
HARD_Backmarker_Mid,MEDIUM_Midfield_Early,-1.5128,0.9998,-5.3153,2.2897,False
HARD_Backmarker_Mid,MEDIUM_Midfield_Mid,0.7079,1.0,-3.1526,4.5684,False
HARD_Backmarker_Mid,MEDIUM_Top10_Early,-1.6989,0.9983,-5.494,2.0962,False
HARD_Backmarker_Mid,MEDIUM_Top10_Late,-2.6996,0.6728,-6.5385,1.1393,False
HARD_Backmarker_Mid,MEDIUM_Top10_Mid,0.1266,1.0,-3.7009,3.9541,False
HARD_Backmarker_Mid,MEDIUM_Top5_Early,-2.2041,0.9375,-5.9992,1.591,False
HARD_Backmarker_Mid,MEDIUM_Top5_Late,-3.321,0.3035,-7.3284,0.6864,False
HARD_Backmarker_Mid,MEDIUM_Top5_Mid,-0.0721,1.0,-3.8949,3.7507,False
HARD_Backmarker_Mid,SOFT_Backmarker_Early,-1.0159,1.0,-4.9919,2.96,False
HARD_Backmarker_Mid,SOFT_Backmarker_Late,-2.0378,0.981,-5.9093,1.8337,False
HARD_Backmarker_Mid,SOFT_Backmarker_Mid,0.498,1.0,-4.8033,5.7993,False
HARD_Backmarker_Mid,SOFT_Midfield_Early,-0.9135,1.0,-4.9887,3.1616,False
HARD_Backmarker_Mid,SOFT_Midfield_Late,-2.3378,0.8881,-6.1411,1.4655,False
HARD_Backmarker_Mid,SOFT_Top10_Late,-2.7769,0.6944,-6.7676,1.2137,False
HARD_Backmarker_Mid,SOFT_Top5_Late,-2.9847,0.4729,-6.8697,0.9002,False
HARD_Top10_Late,HARD_Top5_Late,-0.2893,1.0,-2.4252,1.8467,False
HARD_Top10_Late,INTERMEDIATE_Backmarker_Late,5.7827,0.0,3.6109,7.9544,True
HARD_Top10_Late,INTERMEDIATE_Backmarker_Mid,5.9275,0.0,4.1124,7.7425,True
HARD_Top10_Late,INTERMEDIATE_Midfield_Late,5.7029,0.0,3.6516,7.7542,True
HARD_Top10_Late,INTERMEDIATE_Midfield_Mid,6.3453,0.0,4.5765,8.114,True
HARD_Top10_Late,INTERMEDIATE_Top10_Late,5.1276,0.0,3.1842,7.0709,True
HARD_Top10_Late,INTERMEDIATE_Top10_Mid,5.5215,0.0,3.6951,7.3478,True
HARD_Top10_Late,INTERMEDIATE_Top5_Late,4.7166,0.0,2.6653,6.7679,True
HARD_Top10_Late,INTERMEDIATE_Top5_Mid,4.7242,0.0,2.8854,6.5631,True
HARD_Top10_Late,MEDIUM_Backmarker_Early,1.7062,0.1262,-0.1467,3.5591,False
HARD_Top10_Late,MEDIUM_Backmarker_Late,0.7494,0.9999,-1.2083,2.707,False
HARD_Top10_Late,MEDIUM_Backmarker_Mid,4.426,0.0,2.4957,6.3562,True
HARD_Top10_Late,MEDIUM_Midfield_Early,1.4889,0.2207,-0.2322,3.21,False
HARD_Top10_Late,MEDIUM_Midfield_Mid,3.7096,0.0,1.864,5.5553,True
HARD_Top10_Late,MEDIUM_Top10_Early,1.3028,0.4853,-0.4019,3.0075,False
HARD_Top10_Late,MEDIUM_Top10_Late,0.3021,1.0,-1.4979,2.1022,False
HARD_Top10_Late,MEDIUM_Top10_Mid,3.1283,0.0,1.3527,4.904,True
HARD_Top10_Late,MEDIUM_Top5_Early,0.7977,0.9966,-0.9071,2.5024,False
HARD_Top10_Late,MEDIUM_Top5_Late,-0.3193,1.0,-2.4552,1.8167,False
HARD_Top10_Late,MEDIUM_Top5_Mid,2.9296,0.0,1.1641,4.6951,True
HARD_Top10_Late,SOFT_Backmarker_Early,1.9858,0.0848,-0.0906,4.0622,False
HARD_Top10_Late,SOFT_Backmarker_Late,0.9639,0.9855,-0.9047,2.8325,False
HARD_Top10_Late,SOFT_Backmarker_Mid,3.4997,0.2338,-0.5754,7.5748,False
HARD_Top10_Late,SOFT_Midfield_Early,2.0882,0.1223,-0.1723,4.3486,False
HARD_Top10_Late,SOFT_Midfield_Late,0.6639,0.9999,-1.0589,2.3868,False
HARD_Top10_Late,SOFT_Top10_Late,0.2248,1.0,-1.8796,2.3292,False
HARD_Top10_Late,SOFT_Top5_Late,0.017,1.0,-1.8792,1.9132,False
HARD_Top5_Late,INTERMEDIATE_Backmarker_Late,6.0719,0.0,4.0301,8.1138,True
HARD_Top5_Late,INTERMEDIATE_Backmarker_Mid,6.2168,0.0,4.5594,7.8742,True
HARD_Top5_Late,INTERMEDIATE_Midfield_Late,5.9922,0.0,4.0789,7.9054,True
HARD_Top5_Late,INTERMEDIATE_Midfield_Mid,6.6345,0.0,5.028,8.2411,True
HARD_Top5_Late,INTERMEDIATE_Top10_Late,5.4168,0.0,3.6198,7.2138,True
HARD_Top5_Late,INTERMEDIATE_Top10_Mid,5.8108,0.0,4.141,7.4805,True
HARD_Top5_Late,INTERMEDIATE_Top5_Late,5.0059,0.0,3.0926,6.9191,True
HARD_Top5_Late,INTERMEDIATE_Top5_Mid,5.0135,0.0,3.3301,6.6969,True
HARD_Top5_Late,MEDIUM_Backmarker_Early,1.9955,0.004,0.2968,3.6942,True
HARD_Top5_Late,MEDIUM_Backmarker_Late,1.0386,0.9461,-0.7738,2.851,False
HARD_Top5_Late,MEDIUM_Backmarker_Mid,4.7152,0.0,2.9325,6.498,True
HARD_Top5_Late,MEDIUM_Midfield_Early,1.7782,0.0065,0.2242,3.3321,True
HARD_Top5_Late,MEDIUM_Midfield_Mid,3.9989,0.0,2.3081,5.6898,True
HARD_Top5_Late,MEDIUM_Top10_Early,1.5921,0.031,0.0563,3.1279,True
HARD_Top5_Late,MEDIUM_Top10_Late,0.5914,1.0,-1.0496,2.2324,False
HARD_Top5_Late,MEDIUM_Top10_Mid,3.4176,0.0,1.8035,5.0317,True
HARD_Top5_Late,MEDIUM_Top5_Early,1.0869,0.6593,-0.4489,2.6227,False
HARD_Top5_Late,MEDIUM_Top5_Late,-0.03,1.0,-2.0337,1.9737,False
HARD_Top5_Late,MEDIUM_Top5_Mid,3.2189,0.0,1.6159,4.8218,True
HARD_Top5_Late,SOFT_Backmarker_Early,2.2751,0.0042,0.335,4.2151,True
HARD_Top5_Late,SOFT_Backmarker_Late,1.2532,0.5901,-0.4627,2.9691,False
HARD_Top5_Late,SOFT_Backmarker_Mid,3.789,0.0961,-0.2184,7.7964,False
HARD_Top5_Late,SOFT_Midfield_Early,2.3775,0.0105,0.2415,4.5134,True
HARD_Top5_Late,SOFT_Midfield_Late,0.9532,0.8916,-0.6026,2.5091,False
HARD_Top5_Late,SOFT_Top10_Late,0.5141,1.0,-1.4559,2.4841,False
HARD_Top5_Late,SOFT_Top5_Late,0.3063,1.0,-1.4397,2.0522,False
INTERMEDIATE_Backmarker_Late,INTERMEDIATE_Backmarker_Mid,0.1448,1.0,-1.5585,1.8482,False
INTERMEDIATE_Backmarker_Late,INTERMEDIATE_Midfield_Late,-0.0797,1.0,-2.0329,1.8734,False
INTERMEDIATE_Backmarker_Late,INTERMEDIATE_Midfield_Mid,0.5626,1.0,-1.0913,2.2165,False
INTERMEDIATE_Backmarker_Late,INTERMEDIATE_Top10_Late,-0.6551,1.0,-2.4946,1.1844,False
INTERMEDIATE_Backmarker_Late,INTERMEDIATE_Top10_Mid,-0.2612,1.0,-1.9765,1.4542,False
INTERMEDIATE_Backmarker_Late,INTERMEDIATE_Top5_Late,-1.066,0.9698,-3.0192,0.8871,False
INTERMEDIATE_Backmarker_Late,INTERMEDIATE_Top5_Mid,-1.0584,0.8922,-2.7871,0.6703,False
INTERMEDIATE_Backmarker_Late,MEDIUM_Backmarker_Early,-4.0765,0.0,-5.82,-2.3329,True
INTERMEDIATE_Backmarker_Late,MEDIUM_Backmarker_Late,-5.0333,0.0,-6.8878,-3.1788,True
INTERMEDIATE_Backmarker_Late,MEDIUM_Backmarker_Mid,-1.3567,0.5505,-3.1823,0.4689,False
INTERMEDIATE_Backmarker_Late,MEDIUM_Midfield_Early,-4.2938,0.0,-5.8966,-2.6909,True
INTERMEDIATE_Backmarker_Late,MEDIUM_Midfield_Mid,-2.073,0.0029,-3.8089,-0.3371,True
INTERMEDIATE_Backmarker_Late,MEDIUM_Top10_Early,-4.4798,0.0,-6.0651,-2.8946,True
INTERMEDIATE_Backmarker_Late,MEDIUM_Top10_Late,-5.4805,0.0,-7.1679,-3.7931,True
INTERMEDIATE_Backmarker_Late,MEDIUM_Top10_Mid,-2.6543,0.0,-4.3156,-0.9931,True
INTERMEDIATE_Backmarker_Late,MEDIUM_Top5_Early,-4.985,0.0,-6.5703,-3.3997,True
INTERMEDIATE_Backmarker_Late,MEDIUM_Top5_Late,-6.1019,0.0,-8.1438,-4.0601,True
INTERMEDIATE_Backmarker_Late,MEDIUM_Top5_Mid,-2.853,0.0,-4.5035,-1.2026,True
INTERMEDIATE_Backmarker_Late,SOFT_Backmarker_Early,-3.7969,0.0,-5.7763,-1.8174,True
INTERMEDIATE_Backmarker_Late,SOFT_Backmarker_Late,-4.8187,0.0,-6.579,-3.0584,True
INTERMEDIATE_Backmarker_Late,SOFT_Backmarker_Mid,-2.2829,0.9523,-6.3095,1.7437,False
INTERMEDIATE_Backmarker_Late,SOFT_Midfield_Early,-3.6945,0.0,-5.8663,-1.5227,True
INTERMEDIATE_Backmarker_Late,SOFT_Midfield_Late,-5.1187,0.0,-6.7234,-3.514,True
INTERMEDIATE_Backmarker_Late,SOFT_Top10_Late,-5.5579,0.0,-7.5667,-3.549,True
INTERMEDIATE_Backmarker_Late,SOFT_Top5_Late,-5.7657,0.0,-7.5553,-3.9761,True
INTERMEDIATE_Backmarker_Mid,INTERMEDIATE_Midfield_Late,-0.2246,1.0,-1.7714,1.3222,False
INTERMEDIATE_Backmarker_Mid,INTERMEDIATE_Midfield_Mid,0.4178,1.0,-0.7281,1.5637,False
INTERMEDIATE_Backmarker_Mid,INTERMEDIATE_Top10_Late,-0.7999,0.9481,-2.2005,0.6006,False
INTERMEDIATE_Backmarker_Mid,INTERMEDIATE_Top10_Mid,-0.406,1.0,-1.639,0.827,False
INTERMEDIATE_Backmarker_Mid,INTERMEDIATE_Top5_Late,-1.2109,0.4294,-2.7577,0.336,False
INTERMEDIATE_Backmarker_Mid,INTERMEDIATE_Top5_Mid,-1.2033,0.0799,-2.4547,0.0482,False
INTERMEDIATE_Backmarker_Mid,MEDIUM_Backmarker_Early,-4.2213,0.0,-5.4932,-2.9494,True
INTERMEDIATE_Backmarker_Mid,MEDIUM_Backmarker_Late,-5.1781,0.0,-6.5983,-3.7579,True
INTERMEDIATE_Backmarker_Mid,MEDIUM_Backmarker_Mid,-1.5015,0.0156,-2.8837,-0.1193,True
INTERMEDIATE_Backmarker_Mid,MEDIUM_Midfield_Early,-4.4386,0.0,-5.5095,-3.3677,True
INTERMEDIATE_Backmarker_Mid,MEDIUM_Midfield_Mid,-2.2179,0.0,-3.4793,-0.9564,True
INTERMEDIATE_Backmarker_Mid,MEDIUM_Top10_Early,-4.6247,0.0,-5.6691,-3.5802,True
INTERMEDIATE_Backmarker_Mid,MEDIUM_Top10_Late,-5.6253,0.0,-6.8191,-4.4316,True
INTERMEDIATE_Backmarker_Mid,MEDIUM_Top10_Mid,-2.7991,0.0,-3.9557,-1.6426,True
INTERMEDIATE_Backmarker_Mid,MEDIUM_Top5_Early,-5.1298,0.0,-6.1743,-4.0854,True
INTERMEDIATE_Backmarker_Mid,MEDIUM_Top5_Late,-6.2468,0.0,-7.9042,-4.5894,True
INTERMEDIATE_Backmarker_Mid,MEDIUM_Top5_Mid,-2.9979,0.0,-4.1388,-1.857,True
INTERMEDIATE_Backmarker_Mid,SOFT_Backmarker_Early,-3.9417,0.0,-5.5216,-2.3618,True
INTERMEDIATE_Backmarker_Mid,SOFT_Backmarker_Late,-4.9636,0.0,-6.2583,-3.6688,True
INTERMEDIATE_Backmarker_Mid,SOFT_Backmarker_Mid,-2.4278,0.8568,-6.2737,1.4182,False
INTERMEDIATE_Backmarker_Mid,SOFT_Midfield_Early,-3.8393,0.0,-5.6544,-2.0243,True
INTERMEDIATE_Backmarker_Mid,SOFT_Midfield_Late,-5.2635,0.0,-6.3372,-4.1898,True
INTERMEDIATE_Backmarker_Mid,SOFT_Top10_Late,-5.7027,0.0,-7.3192,-4.0862,True
INTERMEDIATE_Backmarker_Mid,SOFT_Top5_Late,-5.9105,0.0,-7.2448,-4.5762,True
INTERMEDIATE_Midfield_Late,INTERMEDIATE_Midfield_Mid,0.6424,0.9991,-0.8499,2.1346,False
INTERMEDIATE_Midfield_Late,INTERMEDIATE_Top10_Late,-0.5754,1.0,-2.2709,1.1202,False
INTERMEDIATE_Midfield_Late,INTERMEDIATE_Top10_Mid,-0.1814,1.0,-1.7415,1.3786,False
INTERMEDIATE_Midfield_Late,INTERMEDIATE_Top5_Late,-0.9863,0.972,-2.8046,0.832,False
INTERMEDIATE_Midfield_Late,INTERMEDIATE_Top5_Mid,-0.9787,0.8758,-2.5534,0.596,False
INTERMEDIATE_Midfield_Late,MEDIUM_Backmarker_Early,-3.9967,0.0,-5.5877,-2.4057,True
INTERMEDIATE_Midfield_Late,MEDIUM_Backmarker_Late,-4.9535,0.0,-6.6654,-3.2417,True
INTERMEDIATE_Midfield_Late,MEDIUM_Backmarker_Mid,-1.2769,0.4988,-2.9574,0.4036,False
INTERMEDIATE_Midfield_Late,MEDIUM_Midfield_Early,-4.214,0.0,-5.6494,-2.7786,True
INTERMEDIATE_Midfield_Late,MEDIUM_Midfield_Mid,-1.9933,0.001,-3.5759,-0.4106,True
INTERMEDIATE_Midfield_Late,MEDIUM_Top10_Early,-4.4001,0.0,-5.8159,-2.9843,True
INTERMEDIATE_Midfield_Late,MEDIUM_Top10_Late,-5.4008,0.0,-6.93,-3.8715,True
INTERMEDIATE_Midfield_Late,MEDIUM_Top10_Mid,-2.5746,0.0,-4.0749,-1.0742,True
INTERMEDIATE_Midfield_Late,MEDIUM_Top5_Early,-4.9053,0.0,-6.321,-3.4895,True
INTERMEDIATE_Midfield_Late,MEDIUM_Top5_Late,-6.0222,0.0,-7.9354,-4.1089,True
INTERMEDIATE_Midfield_Late,MEDIUM_Top5_Mid,-2.7733,0.0,-4.2617,-1.2849,True
INTERMEDIATE_Midfield_Late,SOFT_Backmarker_Early,-3.7171,0.0,-5.5636,-1.8706,True
INTERMEDIATE_Midfield_Late,SOFT_Backmarker_Late,-4.739,0.0,-6.3483,-3.1297,True
INTERMEDIATE_Midfield_Late,SOFT_Backmarker_Mid,-2.2032,0.9622,-6.1661,1.7598,False
INTERMEDIATE_Midfield_Late,SOFT_Midfield_Early,-3.6147,0.0,-5.6661,-1.5634,True
INTERMEDIATE_Midfield_Late,SOFT_Midfield_Late,-5.039,0.0,-6.4765,-3.6015,True
INTERMEDIATE_Midfield_Late,SOFT_Top10_Late,-5.4781,0.0,-7.3561,-3.6002,True
INTERMEDIATE_Midfield_Late,SOFT_Top5_Late,-5.6859,0.0,-7.3273,-4.0446,True
INTERMEDIATE_Midfield_Mid,INTERMEDIATE_Top10_Late,-1.2177,0.1435,-2.5576,0.1222,False
INTERMEDIATE_Midfield_Mid,INTERMEDIATE_Top10_Mid,-0.8238,0.6588,-1.9875,0.3399,False
INTERMEDIATE_Midfield_Mid,INTERMEDIATE_Top5_Late,-1.6286,0.0144,-3.1209,-0.1364,True
INTERMEDIATE_Midfield_Mid,INTERMEDIATE_Top5_Mid,-1.621,0.0001,-2.8043,-0.4378,True
INTERMEDIATE_Midfield_Mid,MEDIUM_Backmarker_Early,-4.6391,0.0,-5.844,-3.4342,True
INTERMEDIATE_Midfield_Mid,MEDIUM_Backmarker_Late,-5.5959,0.0,-6.9564,-4.2354,True
INTERMEDIATE_Midfield_Mid,MEDIUM_Backmarker_Mid,-1.9193,0.0,-3.2401,-0.5985,True
INTERMEDIATE_Midfield_Mid,MEDIUM_Midfield_Early,-4.8564,0.0,-5.8467,-3.866,True
INTERMEDIATE_Midfield_Mid,MEDIUM_Midfield_Mid,-2.6356,0.0,-3.8294,-1.4418,True
INTERMEDIATE_Midfield_Mid,MEDIUM_Top10_Early,-5.0425,0.0,-6.0041,-4.0808,True
INTERMEDIATE_Midfield_Mid,MEDIUM_Top10_Late,-6.0431,0.0,-7.1652,-4.9211,True
INTERMEDIATE_Midfield_Mid,MEDIUM_Top10_Mid,-3.2169,0.0,-4.2993,-2.1346,True
INTERMEDIATE_Midfield_Mid,MEDIUM_Top5_Early,-5.5476,0.0,-6.5093,-4.5859,True
INTERMEDIATE_Midfield_Mid,MEDIUM_Top5_Late,-6.6645,0.0,-8.2711,-5.058,True
INTERMEDIATE_Midfield_Mid,MEDIUM_Top5_Mid,-3.4157,0.0,-4.4813,-2.35,True
INTERMEDIATE_Midfield_Mid,SOFT_Backmarker_Early,-4.3595,0.0,-5.8859,-2.833,True
INTERMEDIATE_Midfield_Mid,SOFT_Backmarker_Late,-5.3813,0.0,-6.6103,-4.1524,True
INTERMEDIATE_Midfield_Mid,SOFT_Backmarker_Mid,-2.8455,0.5476,-6.6698,0.9788,False
INTERMEDIATE_Midfield_Mid,SOFT_Midfield_Early,-4.2571,0.0,-6.0258,-2.4884,True
INTERMEDIATE_Midfield_Mid,SOFT_Midfield_Late,-5.6813,0.0,-6.6747,-4.6879,True
INTERMEDIATE_Midfield_Mid,SOFT_Top10_Late,-6.1205,0.0,-7.6848,-4.5561,True
INTERMEDIATE_Midfield_Mid,SOFT_Top5_Late,-6.3283,0.0,-7.5989,-5.0577,True
INTERMEDIATE_Top10_Late,INTERMEDIATE_Top10_Mid,0.3939,1.0,-1.0212,1.809,False
INTERMEDIATE_Top10_Late,INTERMEDIATE_Top5_Late,-0.4109,1.0,-2.1065,1.2846,False
INTERMEDIATE_Top10_Late,INTERMEDIATE_Top5_Mid,-0.4033,1.0,-1.8346,1.0279,False
INTERMEDIATE_Top10_Late,MEDIUM_Backmarker_Early,-3.4214,0.0,-4.8705,-1.9722,True
INTERMEDIATE_Top10_Late,MEDIUM_Backmarker_Late,-4.3782,0.0,-5.9591,-2.7973,True
INTERMEDIATE_Top10_Late,MEDIUM_Backmarker_Mid,-0.7016,0.9979,-2.2485,0.8453,False
INTERMEDIATE_Top10_Late,MEDIUM_Midfield_Early,-3.6387,0.0,-4.9151,-2.3623,True
INTERMEDIATE_Top10_Late,MEDIUM_Midfield_Mid,-1.4179,0.0605,-2.8579,0.022,False
INTERMEDIATE_Top10_Late,MEDIUM_Top10_Early,-3.8248,0.0,-5.079,-2.5705,True
INTERMEDIATE_Top10_Late,MEDIUM_Top10_Late,-4.8254,0.0,-6.2065,-3.4443,True
INTERMEDIATE_Top10_Late,MEDIUM_Top10_Mid,-1.9992,0.0,-3.3482,-0.6502,True
INTERMEDIATE_Top10_Late,MEDIUM_Top5_Early,-4.3299,0.0,-5.5842,-3.0756,True
INTERMEDIATE_Top10_Late,MEDIUM_Top5_Late,-5.4468,0.0,-7.2438,-3.6498,True
INTERMEDIATE_Top10_Late,MEDIUM_Top5_Mid,-2.1979,0.0,-3.5336,-0.8623,True
INTERMEDIATE_Top10_Late,SOFT_Backmarker_Early,-3.1418,0.0,-4.8676,-1.416,True
INTERMEDIATE_Top10_Late,SOFT_Backmarker_Late,-4.1636,0.0,-5.6329,-2.6944,True
INTERMEDIATE_Top10_Late,SOFT_Backmarker_Mid,-1.6278,0.9995,-5.536,2.2803,False
INTERMEDIATE_Top10_Late,SOFT_Midfield_Early,-3.0394,0.0,-4.9828,-1.096,True
INTERMEDIATE_Top10_Late,SOFT_Midfield_Late,-4.4636,0.0,-5.7423,-3.1849,True
INTERMEDIATE_Top10_Late,SOFT_Top10_Late,-4.9028,0.0,-6.6621,-3.1434,True
INTERMEDIATE_Top10_Late,SOFT_Top5_Late,-5.1106,0.0,-6.6148,-3.6063,True
INTERMEDIATE_Top10_Mid,INTERMEDIATE_Top5_Late,-0.8049,0.9855,-2.3649,0.7552,False
INTERMEDIATE_Top10_Mid,INTERMEDIATE_Top5_Mid,-0.7973,0.8616,-2.065,0.4705,False
INTERMEDIATE_Top10_Mid,MEDIUM_Backmarker_Early,-3.8153,0.0,-5.1033,-2.5273,True
INTERMEDIATE_Top10_Mid,MEDIUM_Backmarker_Late,-4.7721,0.0,-6.2067,-3.3375,True
INTERMEDIATE_Top10_Mid,MEDIUM_Backmarker_Mid,-1.0955,0.4254,-2.4925,0.3015,False
INTERMEDIATE_Top10_Mid,MEDIUM_Midfield_Early,-4.0326,0.0,-5.1225,-2.9427,True
INTERMEDIATE_Top10_Mid,MEDIUM_Midfield_Mid,-1.8118,0.0001,-3.0894,-0.5342,True
INTERMEDIATE_Top10_Mid,MEDIUM_Top10_Early,-4.2187,0.0,-5.2826,-3.1547,True
INTERMEDIATE_Top10_Mid,MEDIUM_Top10_Late,-5.2193,0.0,-6.4302,-4.0085,True
INTERMEDIATE_Top10_Mid,MEDIUM_Top10_Mid,-2.3931,0.0,-3.5673,-1.219,True
INTERMEDIATE_Top10_Mid,MEDIUM_Top5_Early,-4.7238,0.0,-5.7878,-3.6599,True
INTERMEDIATE_Top10_Mid,MEDIUM_Top5_Late,-5.8408,0.0,-7.5105,-4.171,True
INTERMEDIATE_Top10_Mid,MEDIUM_Top5_Mid,-2.5919,0.0,-3.7506,-1.4331,True
INTERMEDIATE_Top10_Mid,SOFT_Backmarker_Early,-3.5357,0.0,-5.1285,-1.9429,True
INTERMEDIATE_Top10_Mid,SOFT_Backmarker_Late,-4.5575,0.0,-5.8681,-3.247,True
INTERMEDIATE_Top10_Mid,SOFT_Backmarker_Mid,-2.0217,0.9817,-5.873,1.8295,False
INTERMEDIATE_Top10_Mid,SOFT_Midfield_Early,-3.4333,0.0,-5.2596,-1.607,True
INTERMEDIATE_Top10_Mid,SOFT_Midfield_Late,-4.8575,0.0,-5.9502,-3.7649,True
INTERMEDIATE_Top10_Mid,SOFT_Top10_Late,-5.2967,0.0,-6.9259,-3.6675,True
INTERMEDIATE_Top10_Mid,SOFT_Top5_Late,-5.5045,0.0,-6.8541,-4.1549,True
INTERMEDIATE_Top5_Late,INTERMEDIATE_Top5_Mid,0.0076,1.0,-1.5671,1.5823,False
INTERMEDIATE_Top5_Late,MEDIUM_Backmarker_Early,-3.0104,0.0,-4.6014,-1.4194,True
INTERMEDIATE_Top5_Late,MEDIUM_Backmarker_Late,-3.9672,0.0,-5.6791,-2.2554,True
INTERMEDIATE_Top5_Late,MEDIUM_Backmarker_Mid,-0.2906,1.0,-1.9711,1.3899,False
INTERMEDIATE_Top5_Late,MEDIUM_Midfield_Early,-3.2277,0.0,-4.6631,-1.7923,True
INTERMEDIATE_Top5_Late,MEDIUM_Midfield_Mid,-1.007,0.8464,-2.5896,0.5757,False
INTERMEDIATE_Top5_Late,MEDIUM_Top10_Early,-3.4138,0.0,-4.8296,-1.998,True
INTERMEDIATE_Top5_Late,MEDIUM_Top10_Late,-4.4145,0.0,-5.9437,-2.8852,True
INTERMEDIATE_Top5_Late,MEDIUM_Top10_Mid,-1.5883,0.023,-3.0886,-0.0879,True
INTERMEDIATE_Top5_Late,MEDIUM_Top5_Early,-3.919,0.0,-5.3347,-2.5032,True
INTERMEDIATE_Top5_Late,MEDIUM_Top5_Late,-5.0359,0.0,-6.9491,-3.1226,True
INTERMEDIATE_Top5_Late,MEDIUM_Top5_Mid,-1.787,0.0027,-3.2754,-0.2986,True
INTERMEDIATE_Top5_Late,SOFT_Backmarker_Early,-2.7308,0.0,-4.5773,-0.8843,True
