group1,group2,meandiff,p-adj,lower,upper,reject
MEDIUM_Top10_Mid,SOFT_Midfield_Late,7.0858,0.0,4.3574,9.8141,True
MEDIUM_Top10_Mid,SOFT_Top10_Late,7.8182,0.0,3.5529,12.0835,True
MEDIUM_Top10_Mid,SOFT_Top5_Late,8.0138,0.0,4.5406,11.487,True
MEDIUM_Top5_Early,MEDIUM_Top5_Late,0.1925,1.0,-3.9743,4.3593,False
MEDIUM_Top5_Early,MEDIUM_Top5_Mid,-4.8615,0.0,-7.4545,-2.2686,True
MEDIUM_Top5_Early,SOFT_Backmarker_Early,1.482,0.9999,-2.4569,5.421,False
MEDIUM_Top5_Early,SOFT_Backmarker_Late,0.3956,1.0,-2.6836,3.4748,False
MEDIUM_Top5_Early,SOFT_Backmarker_Mid,-4.181,0.9997,-14.4777,6.1156,False
MEDIUM_Top5_Early,SOFT_Midfield_Early,-1.5754,1.0,-6.2006,3.0498,False
MEDIUM_Top5_Early,SOFT_Midfield_Late,1.2784,0.9743,-1.094,3.6507,False
MEDIUM_Top5_Early,SOFT_Top10_Late,2.0108,0.9915,-2.0361,6.0576,False
MEDIUM_Top5_Early,SOFT_Top5_Late,2.2064,0.7135,-0.9948,5.4076,False
MEDIUM_Top5_Late,MEDIUM_Top5_Mid,-5.054,0.0049,-9.403,-0.705,True
MEDIUM_Top5_Late,SOFT_Backmarker_Early,1.2896,1.0,-3.9741,6.5532,False
MEDIUM_Top5_Late,SOFT_Backmarker_Late,0.2031,1.0,-4.4522,4.8584,False
MEDIUM_Top5_Late,SOFT_Backmarker_Mid,-4.3735,0.9997,-15.246,6.499,False
MEDIUM_Top5_Late,SOFT_Midfield_Early,-1.7678,1.0,-7.5629,4.0272,False
MEDIUM_Top5_Late,SOFT_Midfield_Late,1.0859,1.0,-3.1353,5.3071,False
MEDIUM_Top5_Late,SOFT_Top10_Late,1.8183,1.0,-3.5266,7.1632,False
MEDIUM_Top5_Late,SOFT_Top5_Late,2.0139,0.9993,-2.723,6.7509,False
MEDIUM_Top5_Mid,SOFT_Backmarker_Early,6.3436,0.0,2.2124,10.4748,True
MEDIUM_Top5_Mid,SOFT_Backmarker_Late,5.2571,0.0,1.9355,8.5787,True
MEDIUM_Top5_Mid,SOFT_Backmarker_Mid,0.6805,1.0,-9.6912,11.0522,False
MEDIUM_Top5_Mid,SOFT_Midfield_Early,3.2862,0.7225,-1.5038,8.0761,False
MEDIUM_Top5_Mid,SOFT_Midfield_Late,6.1399,0.0,3.4604,8.8194,True
MEDIUM_Top5_Mid,SOFT_Top10_Late,6.8723,0.0,2.6381,11.1065,True
MEDIUM_Top5_Mid,SOFT_Top5_Late,7.068,0.0,3.6329,10.503,True
SOFT_Backmarker_Early,SOFT_Backmarker_Late,-1.0865,1.0,-5.539,3.3661,False
SOFT_Backmarker_Early,SOFT_Backmarker_Mid,-5.6631,0.9817,-16.4503,5.1242,False
SOFT_Backmarker_Early,SOFT_Midfield_Early,-3.0574,0.9718,-8.6909,2.576,False
SOFT_Backmarker_Early,SOFT_Midfield_Late,-0.2037,1.0,-4.2001,3.7928,False
SOFT_Backmarker_Early,SOFT_Top10_Late,0.5287,1.0,-4.6405,5.6979,False
SOFT_Backmarker_Early,SOFT_Top5_Late,0.7244,1.0,-3.8134,5.2621,False
SOFT_Backmarker_Late,SOFT_Backmarker_Mid,-4.5766,0.9989,-15.0805,5.9273,False
SOFT_Backmarker_Late,SOFT_Midfield_Early,-1.9709,0.9999,-7.0407,3.0988,False
SOFT_Backmarker_Late,SOFT_Midfield_Late,0.8828,1.0,-2.2696,4.0352,False
SOFT_Backmarker_Late,SOFT_Top10_Late,1.6152,1.0,-2.9331,6.1635,False
SOFT_Backmarker_Late,SOFT_Top5_Late,1.8108,0.9957,-2.0046,5.6263,False
SOFT_Backmarker_Mid,SOFT_Midfield_Early,2.6057,1.0,-8.4506,13.662,False
SOFT_Backmarker_Mid,SOFT_Midfield_Late,5.4594,0.9797,-4.8594,15.7782,False
SOFT_Backmarker_Mid,SOFT_Top10_Late,6.1918,0.9474,-4.6353,17.0189,False
SOFT_Backmarker_Mid,SOFT_Top5_Late,6.3874,0.9026,-4.1528,16.9277,False
SOFT_Midfield_Early,SOFT_Midfield_Late,2.8537,0.8952,-1.8205,7.528,False
SOFT_Midfield_Early,SOFT_Top10_Late,3.5861,0.8631,-2.1233,9.2956,False
SOFT_Midfield_Early,SOFT_Top5_Late,3.7818,0.5755,-1.363,8.9265,False
SOFT_Midfield_Late,SOFT_Top10_Late,0.7324,1.0,-3.3705,4.8353,False
SOFT_Midfield_Late,SOFT_Top5_Late,0.928,1.0,-2.3437,4.1997,False
SOFT_Top10_Late,SOFT_Top5_Late,0.1956,1.0,-4.4361,4.8274,False
