group1,group2,meandiff,p-adj,lower,upper,reject
MEDIUM_Backmarker_Early,SOFT_Top10_Late,-0.9223,0.1169,-1.9162,0.0716,False
MEDIUM_Backmarker_Early,SOFT_Top5_Late,-1.1074,0.0003,-1.9374,-0.2774,True
MEDIUM_Backmarker_Late,MEDIUM_Backmarker_Mid,1.9749,0.0,1.0374,2.9124,True
MEDIUM_Backmarker_Late,MEDIUM_Midfield_Early,0.2293,1.0,-0.5484,1.007,False
MEDIUM_Backmarker_Late,MEDIUM_Midfield_Mid,1.7459,0.0,0.8717,2.6202,True
MEDIUM_Backmarker_Late,MEDIUM_Top10_Early,0.1304,1.0,-0.6343,0.895,False
MEDIUM_Backmarker_Late,MEDIUM_Top10_Late,-0.571,0.7387,-1.4104,0.2684,False
MEDIUM_Backmarker_Late,MEDIUM_Top10_Mid,1.3251,0.0,0.5046,2.1456,True
MEDIUM_Backmarker_Late,MEDIUM_Top5_Early,-0.0858,1.0,-0.8504,0.6789,False
MEDIUM_Backmarker_Late,MEDIUM_Top5_Late,-0.8663,0.3861,-1.9522,0.2196,False
MEDIUM_Backmarker_Late,MEDIUM_Top5_Mid,1.3152,0.0,0.5026,2.1278,True
MEDIUM_Backmarker_Late,SOFT_Backmarker_Early,0.6545,0.8649,-0.3891,1.6981,False
MEDIUM_Backmarker_Late,SOFT_Backmarker_Late,-0.1145,1.0,-1.0061,0.777,False
MEDIUM_Backmarker_Late,SOFT_Backmarker_Mid,2.4735,0.0244,0.1277,4.8192,True
MEDIUM_Backmarker_Late,SOFT_Midfield_Early,0.4795,0.9997,-0.6934,1.6524,False
MEDIUM_Backmarker_Late,SOFT_Midfield_Late,-0.2569,1.0,-1.0359,0.5222,False
MEDIUM_Backmarker_Late,SOFT_Top10_Late,-0.5992,0.9557,-1.6628,0.4643,False
MEDIUM_Backmarker_Late,SOFT_Top5_Late,-0.7843,0.2317,-1.6966,0.1279,False
MEDIUM_Backmarker_Mid,MEDIUM_Midfield_Early,-1.7456,0.0,-2.4983,-0.9929,True
MEDIUM_Backmarker_Mid,MEDIUM_Midfield_Mid,-0.2289,1.0,-1.081,0.6231,False
MEDIUM_Backmarker_Mid,MEDIUM_Top10_Early,-1.8445,0.0,-2.5837,-1.1053,True
MEDIUM_Backmarker_Mid,MEDIUM_Top10_Late,-2.5459,0.0,-3.3622,-1.7295,True
MEDIUM_Backmarker_Mid,MEDIUM_Top10_Mid,-0.6498,0.3378,-1.4467,0.1471,False
MEDIUM_Backmarker_Mid,MEDIUM_Top5_Early,-2.0607,0.0,-2.7999,-1.3214,True
MEDIUM_Backmarker_Mid,MEDIUM_Top5_Late,-2.8412,0.0,-3.9094,-1.7731,True
MEDIUM_Backmarker_Mid,MEDIUM_Top5_Mid,-0.6597,0.2848,-1.4484,0.1291,False
MEDIUM_Backmarker_Mid,SOFT_Backmarker_Early,-1.3204,0.0006,-2.3455,-0.2952,True
MEDIUM_Backmarker_Mid,SOFT_Backmarker_Late,-2.0894,0.0,-2.9593,-1.2196,True
MEDIUM_Backmarker_Mid,SOFT_Backmarker_Mid,0.4986,1.0,-1.8391,2.8362,False
MEDIUM_Backmarker_Mid,SOFT_Midfield_Early,-1.4954,0.0005,-2.6519,-0.3389,True
MEDIUM_Backmarker_Mid,SOFT_Midfield_Late,-2.2318,0.0,-2.9859,-1.4776,True
MEDIUM_Backmarker_Mid,SOFT_Top10_Late,-2.5741,0.0,-3.6195,-1.5287,True
MEDIUM_Backmarker_Mid,SOFT_Top5_Late,-2.7592,0.0,-3.6503,-1.8682,True
MEDIUM_Midfield_Early,MEDIUM_Midfield_Mid,1.5166,0.0,0.8444,2.1889,True
MEDIUM_Midfield_Early,MEDIUM_Top10_Early,-0.0989,1.0,-0.6208,0.4229,False
MEDIUM_Midfield_Early,MEDIUM_Top10_Late,-0.8003,0.0007,-1.4266,-0.174,True
MEDIUM_Midfield_Early,MEDIUM_Top10_Mid,1.0958,0.0,0.4951,1.6965,True
MEDIUM_Midfield_Early,MEDIUM_Top5_Early,-0.3151,0.906,-0.8369,0.2067,False
MEDIUM_Midfield_Early,MEDIUM_Top5_Late,-1.0956,0.0039,-2.0267,-0.1646,True
MEDIUM_Midfield_Early,MEDIUM_Top5_Mid,1.0859,0.0,0.496,1.6758,True
MEDIUM_Midfield_Early,SOFT_Backmarker_Early,0.4252,0.9945,-0.4561,1.3065,False
MEDIUM_Midfield_Early,SOFT_Backmarker_Late,-0.3439,0.9919,-1.0385,0.3508,False
MEDIUM_Midfield_Early,SOFT_Backmarker_Mid,2.2441,0.0602,-0.0341,4.5224,False
MEDIUM_Midfield_Early,SOFT_Midfield_Early,0.2502,1.0,-0.781,1.2814,False
MEDIUM_Midfield_Early,SOFT_Midfield_Late,-0.4862,0.1638,-1.029,0.0565,False
MEDIUM_Midfield_Early,SOFT_Top10_Late,-0.8286,0.1334,-1.7334,0.0763,False
MEDIUM_Midfield_Early,SOFT_Top5_Late,-1.0137,0.0001,-1.7347,-0.2927,True
MEDIUM_Midfield_Mid,MEDIUM_Top10_Early,-1.6155,0.0,-2.2727,-0.9584,True
MEDIUM_Midfield_Mid,MEDIUM_Top10_Late,-2.3169,0.0,-3.0597,-1.5741,True
MEDIUM_Midfield_Mid,MEDIUM_Top10_Mid,-0.4208,0.9344,-1.1422,0.3005,False
MEDIUM_Midfield_Mid,MEDIUM_Top5_Early,-1.8317,0.0,-2.4888,-1.1746,True
MEDIUM_Midfield_Mid,MEDIUM_Top5_Late,-2.6123,0.0,-3.6253,-1.5992,True
MEDIUM_Midfield_Mid,MEDIUM_Top5_Mid,-0.4307,0.9048,-1.1431,0.2817,False
MEDIUM_Midfield_Mid,SOFT_Backmarker_Early,-1.0914,0.0084,-2.059,-0.1238,True
MEDIUM_Midfield_Mid,SOFT_Backmarker_Late,-1.8605,0.0,-2.6617,-1.0592,True
MEDIUM_Midfield_Mid,SOFT_Backmarker_Mid,0.7275,1.0,-1.5855,3.0405,False
MEDIUM_Midfield_Mid,SOFT_Midfield_Early,-1.2664,0.0064,-2.3722,-0.1606,True
MEDIUM_Midfield_Mid,SOFT_Midfield_Late,-2.0028,0.0,-2.6767,-1.329,True
MEDIUM_Midfield_Mid,SOFT_Top10_Late,-2.3452,0.0,-3.3342,-1.3561,True
MEDIUM_Midfield_Mid,SOFT_Top5_Late,-2.5303,0.0,-3.3545,-1.706,True
MEDIUM_Top10_Early,MEDIUM_Top10_Late,-0.7014,0.006,-1.3114,-0.0913,True
MEDIUM_Top10_Early,MEDIUM_Top10_Mid,1.1947,0.0,0.611,1.7784,True
MEDIUM_Top10_Early,MEDIUM_Top5_Early,-0.2162,0.9991,-0.7184,0.286,False
MEDIUM_Top10_Early,MEDIUM_Top5_Late,-0.9967,0.0163,-1.9169,-0.0765,True
MEDIUM_Top10_Early,MEDIUM_Top5_Mid,1.1848,0.0,0.6122,1.7574,True
MEDIUM_Top10_Early,SOFT_Backmarker_Early,0.5241,0.908,-0.3457,1.394,False
MEDIUM_Top10_Early,SOFT_Backmarker_Late,-0.2449,1.0,-0.9249,0.4351,False
MEDIUM_Top10_Early,SOFT_Backmarker_Mid,2.3431,0.0337,0.0692,4.6169,True
MEDIUM_Top10_Early,SOFT_Midfield_Early,0.3491,1.0,-0.6723,1.3705,False
MEDIUM_Top10_Early,SOFT_Midfield_Late,-0.3873,0.5626,-0.9112,0.1366,False
MEDIUM_Top10_Early,SOFT_Top10_Late,-0.7296,0.3351,-1.6233,0.1641,False
MEDIUM_Top10_Early,SOFT_Top5_Late,-0.9147,0.0005,-1.6217,-0.2078,True
MEDIUM_Top10_Late,MEDIUM_Top10_Mid,1.8961,0.0,1.2173,2.5748,True
MEDIUM_Top10_Late,MEDIUM_Top5_Early,0.4852,0.393,-0.1248,1.0953,False
MEDIUM_Top10_Late,MEDIUM_Top5_Late,-0.2953,1.0,-1.2785,0.6879,False
MEDIUM_Top10_Late,MEDIUM_Top5_Mid,1.8862,0.0,1.217,2.5554,True
MEDIUM_Top10_Late,SOFT_Backmarker_Early,1.2255,0.0004,0.2893,2.1618,True
MEDIUM_Top10_Late,SOFT_Backmarker_Late,0.4565,0.9146,-0.3067,1.2196,False
MEDIUM_Top10_Late,SOFT_Backmarker_Mid,3.0445,0.0003,0.7444,5.3445,True
MEDIUM_Top10_Late,SOFT_Midfield_Early,1.0505,0.0689,-0.028,2.129,False
MEDIUM_Top10_Late,SOFT_Midfield_Late,0.3141,0.9906,-0.3139,0.9421,False
MEDIUM_Top10_Late,SOFT_Top10_Late,-0.0282,1.0,-0.9867,0.9302,False
MEDIUM_Top10_Late,SOFT_Top5_Late,-0.2133,1.0,-1.0006,0.5739,False
MEDIUM_Top10_Mid,MEDIUM_Top5_Early,-1.4109,0.0,-1.9946,-0.8271,True
MEDIUM_Top10_Mid,MEDIUM_Top5_Late,-2.1914,0.0,-3.1585,-1.2243,True
MEDIUM_Top10_Mid,MEDIUM_Top5_Mid,-0.0099,1.0,-0.6552,0.6354,False
MEDIUM_Top10_Mid,SOFT_Backmarker_Early,-0.6706,0.5931,-1.5899,0.2488,False
MEDIUM_Top10_Mid,SOFT_Backmarker_Late,-1.4396,0.0,-2.1819,-0.6974,True
MEDIUM_Top10_Mid,SOFT_Backmarker_Mid,1.1484,0.9905,-1.1448,3.4416,False
MEDIUM_Top10_Mid,SOFT_Midfield_Early,-0.8456,0.3945,-1.9094,0.2183,False
MEDIUM_Top10_Mid,SOFT_Midfield_Late,-1.582,0.0,-2.1845,-0.9795,True
MEDIUM_Top10_Mid,SOFT_Top10_Late,-1.9243,0.0,-2.8662,-0.9824,True
MEDIUM_Top10_Mid,SOFT_Top5_Late,-2.1094,0.0,-2.8764,-1.3424,True
MEDIUM_Top5_Early,MEDIUM_Top5_Late,-0.7805,0.2569,-1.7007,0.1396,False
MEDIUM_Top5_Early,MEDIUM_Top5_Mid,1.401,0.0,0.8284,1.9736,True
MEDIUM_Top5_Early,SOFT_Backmarker_Early,0.7403,0.2507,-0.1295,1.6101,False
MEDIUM_Top5_Early,SOFT_Backmarker_Late,-0.0288,1.0,-0.7088,0.6512,False
MEDIUM_Top5_Early,SOFT_Backmarker_Mid,2.5592,0.0087,0.2854,4.8331,True
MEDIUM_Top5_Early,SOFT_Midfield_Early,0.5653,0.9642,-0.4561,1.5867,False
MEDIUM_Top5_Early,SOFT_Midfield_Late,-0.1711,1.0,-0.695,0.3528,False
MEDIUM_Top5_Early,SOFT_Top10_Late,-0.5135,0.9446,-1.4071,0.3802,False
MEDIUM_Top5_Early,SOFT_Top5_Late,-0.6986,0.058,-1.4055,0.0084,False
MEDIUM_Top5_Late,MEDIUM_Top5_Mid,2.1815,0.0,1.2211,3.1419,True
MEDIUM_Top5_Late,SOFT_Backmarker_Early,1.5208,0.0004,0.3585,2.6832,True
MEDIUM_Top5_Late,SOFT_Backmarker_Late,0.7518,0.5873,-0.2763,1.7798,False
MEDIUM_Top5_Late,SOFT_Backmarker_Mid,3.3398,0.0001,0.9388,5.7408,True
MEDIUM_Top5_Late,SOFT_Midfield_Early,1.3458,0.0253,0.0661,2.6256,True
MEDIUM_Top5_Late,SOFT_Midfield_Late,0.6094,0.8069,-0.3227,1.5416,False
MEDIUM_Top5_Late,SOFT_Top10_Late,0.2671,1.0,-0.9132,1.4474,False
MEDIUM_Top5_Late,SOFT_Top5_Late,0.082,1.0,-0.9641,1.128,False
MEDIUM_Top5_Mid,SOFT_Backmarker_Early,-0.6607,0.6091,-1.573,0.2516,False
MEDIUM_Top5_Mid,SOFT_Backmarker_Late,-1.4298,0.0,-2.1633,-0.6962,True
MEDIUM_Top5_Mid,SOFT_Backmarker_Mid,1.1582,0.989,-1.1322,3.4486,False
MEDIUM_Top5_Mid,SOFT_Midfield_Early,-0.8357,0.4082,-1.8935,0.2221,False
MEDIUM_Top5_Mid,SOFT_Midfield_Late,-1.5721,0.0,-2.1638,-0.9804,True
MEDIUM_Top5_Mid,SOFT_Top10_Late,-1.9145,0.0,-2.8495,-0.9794,True
MEDIUM_Top5_Mid,SOFT_Top5_Late,-2.0996,0.0,-2.8581,-1.341,True
SOFT_Backmarker_Early,SOFT_Backmarker_Late,-0.7691,0.4314,-1.7523,0.2142,False
SOFT_Backmarker_Early,SOFT_Backmarker_Mid,1.8189,0.4874,-0.5632,4.2011,False
SOFT_Backmarker_Early,SOFT_Midfield_Early,-0.175,1.0,-1.4191,1.069,False
SOFT_Backmarker_Early,SOFT_Midfield_Late,-0.9114,0.0327,-1.794,-0.0289,True
SOFT_Backmarker_Early,SOFT_Top10_Late,-1.2538,0.0131,-2.3953,-0.1122,True
SOFT_Backmarker_Early,SOFT_Top5_Late,-1.4389,0.0,-2.4409,-0.4368,True
SOFT_Backmarker_Late,SOFT_Backmarker_Mid,2.588,0.0101,0.2684,4.9076,True
SOFT_Backmarker_Late,SOFT_Midfield_Early,0.594,0.9789,-0.5255,1.7136,False
SOFT_Backmarker_Late,SOFT_Midfield_Late,-0.1424,1.0,-0.8385,0.5538,False
SOFT_Backmarker_Late,SOFT_Top10_Late,-0.4847,0.9945,-1.4891,0.5197,False
SOFT_Backmarker_Late,SOFT_Top5_Late,-0.6698,0.3942,-1.5124,0.1728,False
SOFT_Backmarker_Mid,SOFT_Midfield_Early,-1.994,0.3345,-4.4355,0.4476,False
SOFT_Backmarker_Mid,SOFT_Midfield_Late,-2.7304,0.0028,-5.0091,-0.4516,True
SOFT_Backmarker_Mid,SOFT_Top10_Late,-3.0727,0.0006,-5.4637,-0.6817,True
SOFT_Backmarker_Mid,SOFT_Top5_Late,-3.2578,0.0001,-5.5854,-0.9302,True
SOFT_Midfield_Early,SOFT_Midfield_Late,-0.7364,0.6422,-1.7686,0.2958,False
SOFT_Midfield_Early,SOFT_Top10_Late,-1.0787,0.2407,-2.3396,0.1821,False
SOFT_Midfield_Early,SOFT_Top5_Late,-1.2638,0.0106,-2.4,-0.1277,True
SOFT_Midfield_Late,SOFT_Top10_Late,-0.3423,0.9999,-1.2484,0.5637,False
SOFT_Midfield_Late,SOFT_Top5_Late,-0.5274,0.5912,-1.2499,0.1951,False
SOFT_Top10_Late,SOFT_Top5_Late,-0.1851,1.0,-1.2079,0.8377,False
